genero_consultado,key,scientificName,species,taxonKey,speciesKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,basisOfRecord,datasetName,level1Name,countryCode
Ateles,6251557438,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.974387,-56.509839,31442.0,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,5284165328,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.1395,-59.973325,,2024,HUMAN_OBSERVATION,TNE|Monitoramento de mastofauna da linha de transmissão 500 kV Manaus–Boa Vista e subestações associadas - Campanha 1,,BR
Ateles,5908492583,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.109678,-60.709678,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908493502,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.109678,-60.709678,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908493566,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.109678,-60.709678,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908494735,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.109678,-60.709678,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908495252,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.109678,-60.709678,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908495716,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.109678,-60.709678,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,4867932721,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.414922,-59.602492,31446.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,5908492599,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.117694,-60.717694,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908492807,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.117694,-60.717694,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908492865,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.117694,-60.717694,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908493203,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.117694,-60.717694,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908493518,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.117694,-60.717694,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908493538,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.117694,-60.717694,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5908493734,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-0.117694,-60.717694,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Ateles,5087348711,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.54396,-56.378407,31446.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,4527997978,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.428304,-60.841875,31436.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,3963279283,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.43375,-56.318247,31446.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,3416232243,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.07049,-59.489411,31441.0,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6131556667,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.988265,-60.186771,31442.0,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,5995532645,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,1.4898,-61.023,,2018,HUMAN_OBSERVATION,,,BR
Ateles,6510941381,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-3.100556,-60.043611,,2018,HUMAN_OBSERVATION,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,,BR
Ateles,1841289137,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-3.151766,-60.040676,31428.0,2015,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,3988574122,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.702584,-59.412978,31444.0,2013,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6511005043,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.42,-56.720556,,2013,HUMAN_OBSERVATION,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,,BR
Ateles,6510781558,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.608056,-59.633056,,2011,HUMAN_OBSERVATION,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,,BR
Ateles,6510951128,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.566667,-57.866667,,2011,HUMAN_OBSERVATION,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,,BR
Ateles,6510921443,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,1.483333,-61.0,,2010,HUMAN_OBSERVATION,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,,BR
Ateles,6511334892,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.333241,-60.937417,,2008,HUMAN_OBSERVATION,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,,BR
Ateles,4936175392,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-3.112654,-60.138766,31428.0,2007,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,4937154090,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-3.018871,-60.038519,31428.0,2007,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,1147076755,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,1.383333,-58.933333,,2006,MACHINE_OBSERVATION,,,GY
Ateles,1147043372,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-12.566667,-70.1,,2004,MACHINE_OBSERVATION,,,PE
Ateles,197014709,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,3.192,-58.812,,2001,HUMAN_OBSERVATION,,,GY
Ateles,1147108780,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,2.2,-59.366667,,2000,MACHINE_OBSERVATION,,,GY
Ateles,1147085897,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,1.35,-58.95,,1998,MACHINE_OBSERVATION,,,GY
Ateles,1147164870,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,3.193067,-58.811,,1998,MACHINE_OBSERVATION,,,GY
Ateles,2248489550,BOLD:AAJ9510,Ateles paniscus,10249377,2436645,1.367,-58.767,,1996,MATERIAL_SAMPLE,,,GY
Ateles,3346888667,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,1.37,-58.77,,1996,PRESERVED_SPECIMEN,,,GY
Ateles,1147143908,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.5,-60.0,,1993,MACHINE_OBSERVATION,,,BR
Ateles,197014622,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-13.367,-69.617,,1992,HUMAN_OBSERVATION,,,PE
Ateles,197014623,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-13.503,-69.683,,1992,HUMAN_OBSERVATION,,,PE
Ateles,197015325,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-13.142,-69.607,,1992,HUMAN_OBSERVATION,,,PE
Ateles,197015278,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-12.658,-68.738,,1992,HUMAN_OBSERVATION,,,PE
Ateles,197015283,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-10.767,-66.733,,1992,HUMAN_OBSERVATION,,,BO
Ateles,1147206504,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-12.121403,-71.089097,,1991,MACHINE_OBSERVATION,,,PE
Ateles,1147049759,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.316667,-60.083333,,1987,MACHINE_OBSERVATION,,,BR
Ateles,1147057887,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.983333,-59.5,,1987,MACHINE_OBSERVATION,,,BR
Ateles,859441199,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-12.133333,-68.233333,,1986,PRESERVED_SPECIMEN,,,BO
Ateles,1147060623,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-11.885,-71.409,,1982,MACHINE_OBSERVATION,,,PE
Ateles,1147223140,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-11.885,-71.409,,1982,MACHINE_OBSERVATION,,,PE
Ateles,45853265,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-10.133,-71.217,,1964,PRESERVED_SPECIMEN,,,PE
Ateles,1211791252,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,1.783333,-58.2,,1964,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,1211791389,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,1.816667,-58.383333,,1964,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,45853206,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-10.133,-71.217,,1964,PRESERVED_SPECIMEN,,,PE
Ateles,45853188,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-10.133,-71.217,,1963,PRESERVED_SPECIMEN,,,PE
Ateles,1211796239,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,2.83333,-58.21395,,1961,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,1211796262,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,2.83333,-58.21395,,1961,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,1211796272,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,2.83333,-58.21395,,1961,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,665894975,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,3.116667,-56.450001,,1960,PRESERVED_SPECIMEN,,,SR
Ateles,665894920,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,3.116667,-56.450001,,1960,PRESERVED_SPECIMEN,,,SR
Ateles,665894921,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,3.116667,-56.450001,,1960,PRESERVED_SPECIMEN,,,SR
Ateles,665894940,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,3.116667,-56.450001,,1960,PRESERVED_SPECIMEN,,,SR
Ateles,6120822325,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.833333,-55.033333,,1936,PRESERVED_SPECIMEN,,,BR
Ateles,1919828319,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.0,-66.0,,1927,PRESERVED_SPECIMEN,,,BR
Ateles,1919828333,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.0,-66.0,,1927,PRESERVED_SPECIMEN,,,BR
Ateles,1919828209,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.25,-67.0,,1926,PRESERVED_SPECIMEN,,,BR
Ateles,1919828221,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.0,-66.0,,1926,PRESERVED_SPECIMEN,,,BR
Ateles,1919828243,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.0,-66.0,,1926,PRESERVED_SPECIMEN,,,BR
Ateles,1919828394,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.0,-66.0,,1926,PRESERVED_SPECIMEN,,,BR
Ateles,476871761,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.83333,-55.13333,10360.0,,PRESERVED_SPECIMEN,,,BR
Ateles,865717712,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-13.0,-59.0,1000000.0,,PRESERVED_SPECIMEN,,,BR
Ateles,1211796821,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,2.83333,-59.51666,,,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,1211796829,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,2.83333,-59.51666,,,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,1211798610,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,2.83333,-59.51666,,,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,1211802474,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,2.83333,-59.51666,,,PRESERVED_SPECIMEN,Royal Ontario Museum Mammalogy (ROMM),,GY
Ateles,1698143749,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.5,-60.0,,,MATERIAL_CITATION,Manaus,,BR
Ateles,1698143887,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-11.9,-71.366699,,,MATERIAL_CITATION,Cocha Cashu Biological Station,,PE
Ateles,3968908858,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.07,-58.38,,,PRESERVED_SPECIMEN,,,BR
Ateles,3969137371,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.42,-56.72,,,PRESERVED_SPECIMEN,,,BR
Ateles,5861439088,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.4201,-56.7206,,,MATERIAL_SAMPLE,,,BR
Ateles,5861816609,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-1.4201,-56.7206,,,MATERIAL_SAMPLE,,,BR
Ateles,5862799063,"Ateles paniscus (Linnaeus, 1758)",Ateles paniscus,2436645,2436645,-2.0713,-58.3751,,,MATERIAL_SAMPLE,,,BR
Ateles,6130975789,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-9.520334,-55.842726,31236.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6133531734,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.046134,-69.572277,31104.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6431615946,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-11.67866,-70.85998,312437.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6147662647,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.461975,-70.028976,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6352648830,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.546818,-70.125623,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6353402731,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.402354,-70.071394,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6399171627,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.58129,-70.123501,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6413080684,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.595257,-70.099893,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6179509591,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.580424,-70.088318,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6184902541,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.560198,-70.016764,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6185389798,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.451884,-70.074141,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6186082612,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.586256,-69.116748,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6188286800,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.520535,-70.039983,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6188309961,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.569392,-70.140034,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6188019464,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.54576,-70.09625,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6188367225,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.472517,-70.06293,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6188585724,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-4.14704,-69.406338,31411.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6251488354,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-9.854577,-56.168542,31218.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6399711515,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.956411,-69.418133,31057.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6334112498,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.469081,-69.011454,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6334316626,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-9.912758,-63.15788,31218.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6352602797,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-11.015838,-56.510634,39806.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6400009578,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-9.949287,-56.01587,31218.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6400204779,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-9.825438,-56.048943,31218.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6400384389,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-9.826237,-56.174426,31218.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6413666601,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.940368,-69.262759,31057.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6470101309,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-9.453578,-69.989281,31236.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6470451994,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-9.449161,-69.915374,31236.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6413793438,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.056245,-71.185463,31104.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6422157451,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.761431,-69.009392,109506.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6520186572,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-7.867843,-60.217581,31302.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Ateles,6430911617,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.467967,-70.018253,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6430968360,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.559274,-70.084411,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6431194357,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-12.50188,-70.122793,31081.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Ateles,6441273578,"Ateles chamek (Humboldt, 1812)",Ateles chamek,2436646,2436646,-11.702226,-55.511748,31126.0,2026,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
